NOTE!!!! Bighorn concentrations are in ug/gc and hanna basin are in ug/g. Need to correct all concentrations if comparing. Ratios will stay the same,,Sample Information,,,,,,,,,,,,,,"d13C Total Organic Carbon (TOC, ‰, VPDB)",,,,,,,,,"n-Alkane d13C values (‰, VPDB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diterpenoid d13C values (‰, VPDB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Des-A Triterpenoid d13C values (‰, VPDB)",,"Triterpenoid d13C values (‰, VPDB)",,,,,,,,"Hopane d13C values (‰, VPDB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,this tells about conifers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basin,Sample batch or publication,Carbonaceous bed name or section,Station,Level ID,Relative Position or order,Sample ID,Station coordinates,Sample lithology/notes,Meter level,Composite stratigraphic section,Age (Ma),Other names for bed/flora,References for stratigraphic level/depositional environment/fossil flora,Epoch,Site notes,d13C TOC,d13C TOC Std Dev,d13C TOC Std Err,Wt. % TOC,Wt. % TOC Std Error,Wt. % TOC N,Concentration units,Extracted mass(g),Sample,"d13C C25 (mean, VPDB)","d13C C25 (1SD, VPDB)","d13C C25 (n, VPDB)","d13C C26 (mean, VPDB)","d13C C26 (1SD, VPDB)","d13C C26 (n, VPDB)","d13C C27 (mean, VPDB)","d13C C27 (1SD, VPDB)","d13C C27 (n, VPDB)","d13C C28 (mean, VPDB)","d13C C28 (1SD, VPDB)","d13C C28 (n, VPDB)","d13C C29 (mean, VPDB)","d13C C29 (1SD, VPDB)","d13C C29 (n, VPDB)","d13C C30 (mean, VPDB)","d13C C30 (1SD, VPDB)","d13C C30 (n, VPDB)","d13C C31 (mean, VPDB)","d13C C31 (1SD, VPDB)","d13C C31 (n, VPDB)","d13C C32 (mean, VPDB)","d13C C33 (mean, VPDB)","d13C C33 (1SD, VPDB)","d13C C33 (n, VPDB)","d13C C34 (mean, VPDB)","d13C C35 (mean, VPDB)","d13C C35 (1SD, VPDB)","d13C C35 (n, VPDB)",d13C Phytane,d13C Pristane,d13C 13a-Fichtelite,d13C Abietane,"d13C 19-Norabie-8,11,13-triene","d13C 19-Norabieta-3,8,11,13-tetraene","d13C 19-Norabieta-4,8,11,13-tetraene","d13C 18-Norabie-8,11,13-triene",d13C Abietatriene(Dehydroabietane),"d13C 1,2,3,4-Tetrahydroretene",d13C Simonellite,d13C Retene,d13C 18-Norisopimarane,d13C 18-Norpimarane,d13C Isopimarane,d13C Pimarane,Sample ID for dD,dD n-C23 alkane mean,dD n-C23 alkane 1sd,dD n-C23 alkane n,dD n-C25 alkane mean,dD n-C25 alkane 1sd,dD n-C25 alkane n,dD n-C27 alkane mean,dD n-C27 alkane 1sd,dD n-C27 alkane n,dD n-C29 alkane mean,dD n-C29 alkane 1sd,dD n-C29 alkane n,dD n-C31 alkane mean,dD n-C31 alkane 1sd,dD n-C31 alkane n,dD n-C33 alkane mean,dD n-C33 alkane 1sd,dD n-C33 alkane n,dD n-C35 alkane mean,dD n-C35 alkane 1sd,dD n-C35 alkane n,d13C Des-A-Lupane,d13C Des-A-Ursane,"d13C Olean-11,13(18)-diene",d13C Olean-18-ene,"d13C Dinorolean-1,3,5(10)-triene",d13C Olean-12-ene,"d13C Tetranorolean(ursa)-1,3,4(10),6,8,11,13-octaene","d13C 2,2,4a,9-Tetramethyl-1,2,3,4,4a,5,6,14b-octahydropicene","d13C 1,2,3,4-Tetrahydro-1,2,9-trimethylpicene","d13C 1,2,3,4-Tetrahydro-2,2,9-trimethylpicene","d13C 17a-22,29,30-Trisnorhopane","d13C 17a,21b-Hopane","d13C 17a,21b,22R-Homohopane","d13C 17b-22,29,30-Trisnorhopane",d13C 17b-30-Normoretane,"d13C 17b,21b-30-Norhopane and 17b,21a-Moretane","d13C 17b,21b-Hopane","d13C 17b,21b-Homohopane",Pristane,Phytane,Pr/Ph,Pr/C17,Ph/C18,n-C12,n-C13,n-C14,n-C15,n-C16,n-C17,n-C18,n-C19,n-C20,n-C21,n-C22,n-C23,n-C24,n-C25,n-C26,n-C27,n-C28,n-C29,n-C30,n-C31,n-C32,n-C33,n-C34,n-C35,n-C36,n-C37,ACL,CPI,TAR,PAQ,"Sum C27-C35, odd",Sum C27-C35,13a(H)-Fichtelite,18-Norabietane,Abietane,Isopimarane,18-Norisopimarane,18-Norpimarane,Pimarane,ent-Beyerane and 16b(H)-Phyllocladane,Beyerane,ent-16a(H)-Kaurane,ent-16b(H)-Kaurane,16a(H)-Phyllocladane,"1,2,3,4-Tetrahydroretene","18-Norabie-8,11,13-triene","19-Norabie-8,11,13-triene","19-Norabieta-3,8,11,13-tetraene","19-Norabieta-4,8,11,13-tetraene","Abieta-8(14),13(15)-diene",Abietatriene(Dehydroabietane),Retene,Simonellite,Kaurene,Total diterpenoids,Total diterpenoids (excluding tetracylic compounds),Total aromatic diterpenes,Diterpanes/diterpenes,Diterpanes/(Diterpanes+Diterpenes),Des-A-Lupane,Des-A-un1,Des-A-un2,Des-A-Oleanane,Des-A-Ursane,"Dinorolean-1,3,5(10)-triene","Olean-11,13(18)-diene",Olean-12-ene,Olean-13(18)-ene,Olean-18-ene,Unknown pentacyclic triterpenoid,"Tetranor-olean(ursa)-1,3,5(10),6,8,11,13-octaene","2,2,9-Trimethyl-1,2,3,4-tetrahydropicene","1,2,9-Trimethyl-1,2,3,4-tetrahydropicene","1,2,4a,9-Tetramethyl-1,2,3,4,4a,5,6,14b-octahydropicene","2,2,4a,9-Tetramethyl-1,2,3,4,4a,5,6,14b-octahydropicene",Total triterpenoids,Aromatic triterpenes (excluding chyrsene/picene),di/(di+tri),"di/(di+tri) DA,DG","di/(di+tri) EA, DG",ar-AGI (as conifer/angiosperm),di/(di+alkanes),"di/(di+alkanes) DA, DG","di/(di+alkanes) EA, DG","17a(H)-22,29,30-Trisnorhopane","17b(H)-22,29,30-Trisnorhopane","17a(H),21b(H)-30-Norhopane",17b(H)-30-Normoretane,"17a(H),21b(H)-Hopane","17b(H),21b(H)-30-Norhopane and 17b(H),21a(H)-Moretane","17a(H),21b(H),22R-Homohopane","17b(H),21b(H)-Hopane and 17b(H),21a(H)-Homohopane","17a(H),21b(H)-Bishomohopane","17b(H),21a(H)-Bishomomoretane","17b(H),21b(H)-Homohopane","17b(H),21b(H)-Bishomohopane",Total hopanes,Sterane/Hopane,Ts/(Ts+Tm),22S/(22S+22R),Sum Hopanes/Sum C25-C35alkanes,Sample ID,ε_lipid (‰),CO2 d13C: mean ,δ13C_lipid_C27,δ13C_lipid_C29,δ13C_lipid_C31,δ13C_leaf,avg(Δleaf),Δleaf,Alpha(CO2-leaf),Dleaf (ECO2-leaf)
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 53.7m,SW0813,,,53.7,HW16,,Platycarya Site,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,carb shale with leaves above BR2 and possibly below BR3 but hard to determine; flora contains Eocene indices,-29.2,0.3,,2.60,0.09,2,,,,-33.4,0.1,,,,,-34.1,0.1,,,,,-34.2,0.1,,,,,-34.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-208,3.9,3,-210,3.9,3,-198,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Smith et al., 2017",CAB10,,,CAB10 44.7m,CAB6-04-01.1,,,52.5,HW16,,SW0307; Discovery Site,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,"lenticular interlaminated silt/sand with leaves, between BR2 and BR3",-28.5,0.1,,0.39,,,,,,,,,,,,-33.0,0.2,,,,,-33.2,0.3,,,,,-34.5,0.2,,,-35.7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 51.1m,SW1006,,,51.1,HW16,,SW0716; SW0802; Ross's Site,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,organic-rich shale above BR1 below BR2,-30.3,0.1,,2.10,0.11,2,,,,-32.8,0.1,,,,,-33.3,0.3,,,,,-33.9,0.1,,,,,-35.0,0.0,,,-35.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198,4.8,1,-196,4.8,1,-190,4.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 51.1m,SW0802,,,51.1,HW16,,SW0716; SW1006; Ross's Site,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,organic-rich shale above BR1 below BR2,-30.4,0.1,,2.52,0.09,4,,,,-33.4,0.1,,,,,-33.5,0.1,,,,,-34.5,0.1,,,,,-35.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190,4.2,2,-189,4.2,2,-183,4.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",HW16,,,HW16 50.7m,PP0811,,,50.7,HW16,,,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,carbonaceous silt lens with decent leaf fossils prob near base of Big Red Sequence or just above (BR1/BR2??) Between SW0802 and SW0809,-29.2,0.0,,0.34,0.01,2,,,,-32.6,0.2,,,,,-33.8,0.2,,,,,-35.0,0.2,,,,,-35.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 44.1m,SW1007,,,44.1,HW16,,SW0806; Hawk's Nest,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,"gray siltstone pondfill with moderately preserved leaf fossils; same lens as Caterpillar Invasion, ~20m away",-27.7,0.2,,0.38,0.01,3,,,,-33.2,0.3,,,,,-33.8,0.2,,,,,-34.2,0.2,,,,,-35.8,0.3,,,-36.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-185,4.8,1,-182,4.8,1,-184,4.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 44.1m,SW0906,,,44.1,HW16,,SW0805; Caterpillar Invasion,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,gray siltstone pondfill with moderately preserved leaf fossils,-28.1,0.2,,0.19,0.01,2,,,,-33.3,0.2,,,,,-34.7,0.2,,,,,-35.8,0.2,,,,,-36.7,0.2,,,-37.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-187,4.2,2,-186,4.2,2,-189,4.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 44.1m,SW0805,,,44.1,HW16,,SW0906; Caterpillar Invasion,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,gray siltstone pondfill with moderately preserved leaf fossils,-27.3,0.1,,0.42,0.01,2,,,,-33.8,0.2,,,,,-34.6,0.2,,,,,-35.8,0.2,,,,,-36.6,0.1,,,-37.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-177,4.3,2,-183,4.0,3,-183,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",Sand Creek Divide,,,SCD 29.5m,SW1010,,,36.8,HW16,,SW1101; Steep Face,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,gray siltstone pondfill with moderately preserved leaf fossils,-28.0,0.1,,0.54,0.01,3,,,,-32.7,0.1,,,,,-33.5,0.2,,,,,-34.4,0.2,,,,,-33.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",CAB10,,,CAB10 28.1m,SW1009,,,36.1,HW16,,SW1104; Deep Sand,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,large cut and fill; silty/sandy witih mud beds,-25.3,0.1,,0.14,0.01,3,,,,,,,,,,-34.4,0.2,,,,,-34.4,0.1,,,,,-35.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",CAB10,,,CAB10 26.3m,SW1003,,,33.8,HW16,,near Ben's site,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,silty/sandy cut and fill with some fragmented PETM leaves,-31.4,0.1,,1.30,0.07,2,,,,-34.8,0.1,,,,,-36.0,0.1,,,,,-36.4,0.0,,,,,-37.2,0.1,,,-37.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190,4.2,2,-192,4.2,2,-189,4.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",HW16,,,HW16 29.9m,NUHS0817-2,,,29.9,HW16,,,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,,-26.3,0.3,,0.11,0.01,2,,,,-30.3,0.2,,,,,-32.3,0.2,,,,,-33.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Smith et al., 2017",CAB10,,,CAB10 22.2m,CAB1-04-06,,,28.5,HW16,,SW0401,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,,-28.4,0.1,,0.36,,,,,,,,,,,,-34.8,0.3,,,,,-35.3,0.1,,,,,-36.3,0.0,,,-36.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Smith et al., 2017",CAB10,,,CAB10 21.4m,CAB7-04-03,,,27.5,HW16,,SW0410,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,carbonaceous mudst in cut and fill just above LIRB,-26.3,0.0,,0.12,,,,,,-33.5,0.5,,,,,-33.0,0.1,,,,,-34.1,0.1,,,,,-35.8,0.0,,,-36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Smith et al., 2017",CAB10,,,CAB10 20.7m,CAB7-04-02,,,26.6,HW16,,SW0410,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,carbonaceous mudst in cut and fill just above LIRB,-28.3,0.1,,0.28,,,,,,-33.7,0.2,,,,,-34.0,0.0,,,,,-35.5,0.0,,,,,-36.5,0.0,,,-37.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-183,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",HW16,,,HW16 21.4m,NUHS0819-14,,,21.4,HW16,,,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",PETM,,-27.6,0.1,,0.16,0.00,2,,,,-31.4,0.2,,,,,-33.2,0.2,,,,,-34.4,0.2,,,,,-36.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",HW16,,,HW16 20.1m,PS0901,,,20.1,HW16,,close to onset,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Paleocene,"north side of HW16 in base of gray that is lowest of GRG sequence. Unusually dark at this site, but no pollen",-24.2,0.1,,0.36,0.03,3,,,,-28.8,0.2,,,,,-29.8,0.2,,,,,-29.9,0.2,,,,,-30.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 12.4m,SW0904,,,12.4,HW16,,4th of July,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Paleocene,strongly lenticular deposit of silt and sand,-26.5,0.0,,0.94,0.05,2,,,,-29.1,0.2,,,,,-30.2,0.2,,,,,-30.7,0.2,,,,,-30.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-187,4.2,2,-186,4.2,2,-179,4.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Latest Paleocene level,,H-July,3,SLW0904,13T 0281365N 4878403 WGS84,interlaminated silt/very fine sand,12,Hwy16,56.04,"July 4th Quarry, 7m below CIE",Wing & Currano 2013; Baczynski et al. 2013,Paleocene,"July 4th Quarry, 7m below CIE",-26.2,,,0.9,,1,ug/gC,49.4176,SW0904 FLE1S,-29.6,,,-29.6,,,-30.0,,,-30.7,,,-30.8,,,-31.2,,,-30.5,,,-32.6,-28.5,,,,,,,,,,,-29.3,,,-30.0,,-28.9,,,,,,,SLW0904,,,0,-177.4275851,,1,-184.2288761,,1,-180.9735197,,1,-176.4633938,,1,-156.3685905,,1,,,0,-26.6,,,,,,,-25.5,,,,,,,,,,,2.2,3.2,0.7,0.6,0.7,17.2,,2.5,3.5,9.5,4.0,4.5,2.4,3.2,3.4,4.3,10.6,9.2,29.9,13.8,74.1,22.9,127.2,26.7,83.7,13.2,35.7,3.2,0.0,,,29.5,3.9,28.9,0.2,320.8,386.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.6,1.7,1.9,9.0,0.8,0.0,0.0,0.0,0.3,0.0,0.0,20.4,13.8,13.8,0.0,0.0,11.5,,,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3,0.000,8.7,27.5,4.4,0.34,0.6,1.0,0.8,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,3.2,0.0,0.0,0.5,6.1,0.22,0.88,0.08,0.016,SLW0904,-5.2,-5.00,-30.0,-30.8,-30.5,-25.68,21.15,20.66,1.02,21.23
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Latest Paleocene level,,H-July,4,SLW0904 Lauraceae,13T 0281365N 4878403 WGS84,interlaminated silt/very fine sand,12,Hwy16,56.04,"July 4th Quarry, 7m below CIE",Wing & Currano 2013; Baczynski et al. 2013,Paleocene,"July 4th Quarry, 7m below CIE",-26.1,,,1.0,,1,ug/gC,46.2062,SW0904-Lauraceae FLE1S,-29.7,,,-30.2,,,-30.3,,,-30.8,,,-31.0,,,-30.9,,,-30.8,,,-31.8,-28.4,,,,,,,,,,,-30.6,-32.8,,-32.0,-24.9,-30.0,-28.2,-29.1,,,,,SLW0904 Lauraceae,,,0,-174.4033892,,1,-183.8876856,,1,-180.5425141,,1,-174.960771,,1,-158.6461259,,1,,,0,-27.4,,-27.7,,-27.1,,,-24.6,-24.4,-26.0,,,,,,,,,3.0,5.1,0.6,0.5,0.7,22.2,,4.5,7.1,14.9,5.5,7.2,3.1,4.4,4.4,5.5,12.8,11.0,36.6,15.5,83.9,24.9,140.9,28.4,94.9,14.9,44.2,4.0,0.0,,,29.5,4.1,20.3,0.2,363.9,436.1,1.6,,0.0,0.0,0.0,0.8,2.2,0.0,0.0,0.0,3.2,1.7,0.8,1.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.4,0.4,0.3,21.0,,,0.0,0.0,6.3,0.0,0.0,0.0,2.2,0.0,1.2,3.6,3.1,0.000,10.6,48.0,9.7,0.24,0.5,0.9,0.5,0.04,0.0,0.1,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.34,0.87,0.12,0.034,SLW0904 Lauraceae,-5.2,-5.00,-30.3,-31.0,-30.8,-25.95,,20.92,1.02,21.51
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Latest Paleocene level,,H-July,5,SLW0904 Lauraceae Cuticle C,13T 0281365N 4878403 WGS84,interlaminated silt/very fine sand,12,Hwy16,56.04,"July 4th Quarry, 7m below CIE",Wing & Currano 2013; Baczynski et al. 2013,Paleocene,"July 4th Quarry, 7m below CIE",-25.9,,,0.9,,1,ug/gC,28.6174,SW0904C-Cuticle FLE1S,-29.6,,,,,,-30.1,,,-30.1,,,-30.7,,,,,,-31.4,,,,,,,,,,,,,,,-29.5,,,-30.5,,,,,,,,,SLW0904 Lauraceae Cuticle C,,,0,-178.1880807,,1,-184.2822981,,1,-181.7630731,,1,-176.2711451,,1,-156.5584962,,1,,,0,,,,,,,,,,,,,,,,,,,3.7,2.4,1.6,0.6,0.3,13.4,,1.6,6.2,13.3,6.7,8.2,4.6,6.0,6.6,7.9,16.1,12.2,35.7,16.0,78.5,23.7,124.6,25.9,81.2,12.9,34.9,3.4,0.0,,,29.5,3.8,16.2,0.2,319.2,385.0,2.5,,0.0,0.0,0.0,1.8,2.5,0.0,1.5,0.0,3.0,1.5,0.0,3.1,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,23.4,16.6,0.4,0.3,9.8,,,0.0,0.0,4.5,0.0,0.0,0.0,1.3,0.0,0.0,0.5,1.1,0.000,6.8,23.9,5.8,0.49,0.8,1.0,0.7,0.07,0.1,0.2,0.0,0.0,1.6,0.0,12.9,2.1,0.0,0.0,3.4,0.0,1.4,0.6,21.9,0.23,0.87,0.12,0.057,SLW0904 Lauraceae Cuticle C,-5.2,-5.00,-30.1,-30.7,-31.4,-25.65,,20.62,1.02,21.19
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 12.4m,SW0803,,,12.4,HW16,,Skips Leaf mat,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Paleocene,strongly lenticular deposit of silt and sand,-25.7,0.1,,0.72,0.07,2,,,,-29.0,0.1,,,,,-29.7,0.1,,,,,-30.1,0.1,,,,,-30.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-194,4.0,3,-192,4.0,3,-188,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
